A_ldd_effective_rank,A_ldd_matrix_rank,A_ldd_spectral_entropy,A_ldd_variance,B_ldd_effective_rank,B_ldd_matrix_rank,B_ldd_spectral_entropy,B_ldd_variance,M_max,M_mean,M_std,case,center_min_sep,center_radius,component1_angle,component1_beta,component1_is_unique,component1_kappa,component1_skew,component2_angle,component2_beta,component2_is_unique,component2_kappa,component2_skew,component3_angle,component3_beta,component3_is_unique,component3_kappa,component3_skew,component4_angle,component4_beta,component4_is_unique,component4_kappa,component4_skew,coupling_row_entropy_mean,coupling_row_entropy_std,coupling_row_nonuniformity,coupling_row_peak_ratio_mean,coupling_row_peak_ratio_std,design_seed,distance_type,kind,ldd_effective_rank_source,ldd_matrix_rank_source,ldd_spectral_entropy_source,ldd_variance_source,mixture_beta_max,mixture_beta_min,mixture_kappa_max,mixture_kappa_min,mixture_skew_max,mixture_skew_min,mixture_weight_1,mixture_weight_2,mixture_weight_3,mixture_weight_4,mu1_x,mu1_y,mu1_z,mu2_x,mu2_y,mu2_z,mu3_x,mu3_y,mu3_z,mu4_x,mu4_y,mu4_z,mu_layout,n_points,one_vmf_kappa,one_vmf_kappa_max,one_vmf_kappa_min,one_vmf_mu_x,one_vmf_mu_y,one_vmf_mu_z,plot_group,r_bins,r_max,r_min,radius_grid,rep,rotation_det_est,rotation_error_deg,seed_a,seed_b,seed_rot,shape_case,sinkhorn_col_marginal_max_error,sinkhorn_epsilon,sinkhorn_iter,sinkhorn_row_marginal_max_error,sinkhorn_stop_thr,sinkhorn_total_mass,sphere_norm_error_A,sphere_norm_error_B,unique_count,unique_idx
2.28613600577964,80.0,0.17955103184034646,0.00441439678432797,2.2960468357072883,82.0,0.18049037136683838,0.004650129466870794,10.589766502380371,0.9072896838188171,1.163396954536438,mm_close_2_unique,,0.5906896217098219,2.7475455462840155,1.1841149895422425,0,9.296384247788247,2.2843339819018427,2.7475455462840155,1.1841149895422425,0,9.296384247788247,2.2843339819018427,2.5610704925605785,0.5439028890811176,1,21.66442974683487,-2.651788673696303,3.1076655527975205,1.0283180456887462,1,23.460973456136966,2.6898843333592994,6.203752040863037,0.6197972297668457,0.0032732038497924804,13.152695655822754,43.382240295410156,111807,geo_arccos,mixture,2.28613600577964,80.0,0.17955103184034646,0.00441439678432797,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.6169136894237929,0.7869365495698873,-0.012180589089379214,0.9432987894584954,-0.0735927825670556,0.3236842538001736,0.9765609672131761,0.198658964707436,-0.08284499414591023,0.9169814512337097,0.3904980214629778,0.08158623244653247,close,2000,,8.0,4.0,,,,close_2_unique,100,2.566443284212175,0.0001,log,11,0.9999999999999993,16.104328054733475,111047,111059,111131,2_unique,7.278849635224474e-09,0.05,2000,1.186009005848393e-11,1e-07,1.000000000006534,1.0001999228848035e-12,1.0001999228848035e-12,2,3-4
2.1615543304371148,82.0,0.16738307797612642,0.003015141257792851,2.0496619657738933,82.0,0.1558411211366027,0.0028124978606092407,9.782093048095703,0.5835456252098083,0.8535030484199524,mm_close_2_unique,,0.5041961113679075,2.5414988494317687,0.7832324279937458,0,20.987133201977663,1.8461700719948713,2.2505125872971967,1.1775734925782717,1,20.54822875972439,2.670018383908152,2.5414988494317687,0.7832324279937458,0,20.987133201977663,1.8461700719948713,0.0002794389704414933,1.2290248911975448,1,19.86808624182981,-1.9709674075045984,6.29789924621582,0.6876082420349121,0.0034579999446868897,14.625869750976562,38.576507568359375,121807,geo_arccos,mixture,2.1615543304371148,82.0,0.16738307797612642,0.003015141257792851,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.362771291993553,0.8533448203347122,-0.3744323801586154,0.35364366582510276,0.6392586409494997,-0.6828503112624185,0.39858927171412817,0.9166458678950922,-0.02978162761257907,0.3073471317874267,0.9515679936669585,-0.007489593358862275,close,2000,,8.0,4.0,,,,close_2_unique,100,2.2484960295095378,0.0001,log,12,0.9999999999999996,5.390095326556864,121047,121059,121131,2_unique,1.419138651959171e-08,0.05,2000,1.065618470200147e-11,1e-07,0.9999999999693341,1.000310945187266e-12,1.0001999228848035e-12,2,2-4
2.0940703601750417,78.0,0.16049563488020036,0.0032891112018124725,2.11530381717855,77.0,0.16268637655248305,0.0032465951116841395,10.252882957458496,0.6536962985992432,0.9590791463851929,mm_close_2_unique,,0.3458386906253747,2.7270559067315596,1.0179091544330698,1,22.3763845245853,-1.8994378566728345,2.8324797683997165,0.7673559025725841,1,11.927571253701686,2.935565898981925,0.8358976287446159,0.4975831888777713,0,17.68179551918484,-2.9952613538888366,0.8358976287446159,0.4975831888777713,0,17.68179551918484,-2.9952613538888366,6.345343589782715,0.6686973571777344,0.0030811047554016114,12.549468994140625,39.90864562988281,131807,geo_arccos,mixture,2.0940703601750417,78.0,0.16049563488020036,0.0032891112018124725,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.9412580788624567,-0.20965814375378672,0.26472002518108445,-0.9305782674519778,-0.3565183476828303,0.08317905932132164,-0.8616628276277447,-0.5074435228285354,-0.006184061927668692,-0.8836375461008028,-0.2743745575240776,0.37934587028517647,close,2000,,8.0,4.0,,,,close_2_unique,100,2.2568116950518724,0.0001,log,13,1.0000000000000007,1.802119378056378,131047,131059,131131,2_unique,1.8152519622974435e-08,0.05,2000,1.0047076343631944e-11,1e-07,0.9999999999676585,1.0001999228848035e-12,1.000310945187266e-12,2,1-2
2.241111823747967,79.0,0.1752317634359975,0.003738713132619961,2.1279465508646442,77.0,0.16398035763949648,0.0035454086071699986,7.9220805168151855,0.7292248010635376,0.9442455768585205,mm_close_2_unique,,0.4601265659298244,1.8159463997880887,0.7042010141600059,0,12.943611749069625,2.755108838073404,3.1199282695041046,0.3845807174444129,1,10.829289751444259,-2.488687142556775,1.8159463997880887,0.7042010141600059,0,12.943611749069625,2.755108838073404,2.835180983819962,0.8431737192552295,1,11.65302434657271,1.8745783994261163,6.205565452575684,0.6221721172332764,0.0033223845958709718,14.850708961486816,33.2730712890625,141807,geo_arccos,mixture,2.241111823747967,79.0,0.1752317634359975,0.003738713132619961,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.603491075799701,0.3416353921616773,-0.7204746909161048,-0.332692100370824,-0.04493617786972248,-0.9419642807810232,-0.1513125659707623,-0.021910648110478645,-0.988243103126312,-0.15670679777026505,-0.18269813611776248,-0.9706000054552261,close,2000,,8.0,4.0,,,,close_2_unique,100,2.5775275118474537,0.0001,log,14,0.9999999999999986,2.177961343031171,141047,141059,141131,2_unique,3.5269301533122355e-09,0.05,2000,6.501246914945857e-12,1e-07,0.9999999999877005,1.0001999228848035e-12,1.000310945187266e-12,2,2-4
2.2688095478954997,80.0,0.17789902058029533,0.002673692974300326,2.2320413901971965,76.0,0.1743511218728199,0.002710641272761396,8.690740585327148,0.5386384129524231,0.6918684840202332,mm_close_2_unique,,0.5489121661955155,2.508775210030147,0.6146081763831986,1,12.50712969276535,2.248684350602184,0.9830309594509952,1.0468081306984844,0,16.62042000383923,-2.245268013334297,0.9830309594509952,1.0468081306984844,0,16.62042000383923,-2.245268013334297,2.149911231183191,0.6214597334467341,1,18.48028958995335,3.1776855376741526,6.230109214782715,0.5944081544876099,0.0034753673076629637,15.54295825958252,45.941871643066406,151807,geo_arccos,mixture,2.2688095478954997,80.0,0.17789902058029533,0.002673692974300326,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.8055786676586164,0.5135138759875071,-0.2955444287745175,-0.8592299918441924,0.21155509454803004,-0.46579852198585103,-0.7517480669555946,0.6204695883337323,-0.22336591901965663,-0.3877482169401017,0.2508270312668259,-0.8869820294930685,close,2000,,8.0,4.0,,,,close_2_unique,100,2.2545776274921545,0.0001,log,15,1.0000000000000013,2.2586918150409945,151047,151059,151131,2_unique,7.626263203949248e-09,0.05,2000,7.805448453378216e-12,1e-07,1.0000000000257008,1.000310945187266e-12,1.0001999228848035e-12,2,1-4
2.0900596054453198,79.0,0.16007933586578305,0.0028776961638533475,2.121822709766701,80.0,0.16335454666610594,0.0028047976157370823,8.860098838806152,0.5693724751472473,0.8099973201751709,mm_close_2_unique,,0.4837231775451049,0.13962390361586097,1.2061211397631948,0,19.799264475169934,-1.696328190855602,0.13962390361586097,1.2061211397631948,0,19.799264475169934,-1.696328190855602,0.6795765969933591,0.3687117807491165,1,25.42943477214633,-2.8958656335660575,1.6526048641195759,0.40454302123985775,1,13.008543219411466,2.501077401677321,6.3322529792785645,0.6592074036598206,0.0032416114807128906,13.712602615356445,38.170833587646484,161807,geo_arccos,mixture,2.0900596054453198,79.0,0.16007933586578305,0.0028776961638533475,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.19319597953545026,-0.8785895099352309,-0.4367559805212848,-0.12484189957346617,-0.7272478443879201,-0.674925975898107,0.1273164376977585,-0.983631900989835,-0.12751003115471493,0.39655839381086766,-0.772776256072815,-0.49553839240388625,close,2000,,8.0,4.0,,,,close_2_unique,100,2.0242729365012537,0.0001,log,16,0.9999999999999996,1.0500061363809414,161047,161059,161131,2_unique,2.0744458937411135e-08,0.05,2000,9.447768413960167e-12,1e-07,1.000000000008927,1.0001999228848035e-12,1.0001999228848035e-12,2,3-4
2.3568073588544713,80.0,0.18616204276711995,0.004586773534766723,2.4435036799278396,85.0,0.19400649870709039,0.005128805051464892,13.86382007598877,0.9740675687789917,1.4557322263717651,mm_close_2_unique,,0.3303964935401185,1.5153668138034657,0.7462381743365107,0,19.851999728546954,3.016427395250676,1.5153668138034657,0.7462381743365107,0,19.851999728546954,3.016427395250676,0.5918939028337814,1.2157993040300614,1,8.449258945595847,1.9020485132025948,2.611751735392639,1.3411870617603259,1,7.386120920517291,-2.9156659275644037,6.11171293258667,0.749714195728302,0.0047964811325073246,17.808176040649414,61.50749969482422,171807,geo_arccos,mixture,2.3568073588544713,80.0,0.18616204276711995,0.004586773534766723,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.7131914517407848,0.4408226836781273,-0.5450076281270617,-0.6295503919400739,0.5435832416215308,-0.5551428315616874,-0.7964809454949348,0.516014487546654,-0.31519383259108763,-0.6047717437689346,0.6812392176918404,-0.41250971651015833,close,2000,,8.0,4.0,,,,close_2_unique,100,2.863609289997107,0.0001,log,17,1.0000000000000004,1.3429067596402529,171047,171059,171131,2_unique,9.847279001723094e-08,0.05,2000,5.269597041709928e-12,1e-07,1.0000000000385838,1.000310945187266e-12,1.000310945187266e-12,2,3-4
2.1982883021396358,78.0,0.17104232443900094,0.003250321705675558,2.22247662681918,81.0,0.17341860115479688,0.003121029440699929,8.606139183044434,0.6378105282783508,0.805932879447937,mm_close_2_unique,,0.5094079943748527,0.5791537078707827,0.9482007662217379,1,16.93929121644952,1.8444647004418742,0.6006294533958698,0.7368977725244867,1,24.586342312410657,-1.715069104923007,2.4358532776166295,0.4607225476182992,0,26.22085167685933,2.173756629088899,2.4358532776166295,0.4607225476182992,0,26.22085167685933,2.173756629088899,6.152418613433838,0.6237649917602539,0.003650251865386963,16.172927856445312,34.00002670288086,181807,geo_arccos,mixture,2.1982883021396358,78.0,0.17104232443900094,0.003250321705675558,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.5874053935689205,0.46054581127381433,0.6654716066988026,-0.6291111210607668,0.29927635232901006,0.7173931016481182,-0.4630450990107827,0.3040119820346614,0.8325658839151717,-0.03615875384496229,0.5991404464583356,0.7998270250098365,close,2000,,8.0,4.0,,,,close_2_unique,100,2.21775555431559,0.0001,log,18,1.0000000000000007,2.6290011494547945,181047,181059,181131,2_unique,5.564661924176498e-09,0.05,2000,5.6652358585568274e-12,1e-07,0.9999999999832152,1.0001999228848035e-12,1.0001999228848035e-12,2,1-2
2.0554863005732145,82.0,0.1564572933177842,0.0034750796614610694,2.100756478848189,81.0,0.16118785580266656,0.0034099534591817316,10.229486465454102,0.6893575191497803,1.0086640119552612,mm_close_2_unique,,0.400330733482951,1.9635069850758957,1.1941222875192843,1,8.94088659388086,2.1602544087178064,1.7532384400110979,1.163896950751249,0,24.284729988217098,-2.88317114762405,1.7532384400110979,1.163896950751249,0,24.284729988217098,-2.88317114762405,2.823563165845479,0.45520594066196174,1,9.029121185867576,-2.122157965263819,6.326055526733398,0.7003376483917236,0.0032088401317596437,13.627565383911133,39.44781494140625,191807,geo_arccos,mixture,2.0554863005732145,82.0,0.1564572933177842,0.0034750796614610694,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.25497888066036273,0.07132222083836535,0.9643126625891999,0.18888073305984432,0.19907685713636145,0.9616093144460929,0.19779559467996108,0.4704738157672412,0.8599600522120854,0.04718130683813492,0.5130957814514788,0.8570336302268087,close,2000,,8.0,4.0,,,,close_2_unique,100,2.2061437754012525,0.0001,log,19,1.0,0.6068326519524216,191047,191059,191131,2_unique,1.0222117843589756e-08,0.05,2000,6.36887125069624e-12,1e-07,1.000000000051352,1.0001999228848035e-12,1.0001999228848035e-12,2,1-4
2.506407715676133,78.0,0.19952585939964176,0.005003538869394065,2.50482274837637,81.0,0.1993884994078843,0.005052600473970847,9.42117691040039,1.0072872638702393,1.22029709815979,mm_close_4_unique,,0.48070244503668236,0.8180852720016221,0.671050611126742,1,18.445358270249077,-2.1809641435220146,0.6959726577578879,0.5076491341077325,1,8.127002117497005,1.730464220337431,1.2781801468905298,0.545670825745146,1,9.468314889849989,-2.929297212434234,3.0174269126702664,1.0960369849559393,1,10.013526741317715,3.0627706393404646,5.998706817626953,0.7206403017044067,0.00452323579788208,18.76752471923828,40.7561149597168,1817,geo_arccos,mixture,2.506407715676133,78.0,0.19952585939964176,0.005003538869394065,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.6040887803879007,-0.7245963594064,0.3317180449454774,-0.3998558785855289,-0.4013411897317426,0.8240391530645278,-0.3544792110784168,-0.9097844801007635,0.21595529324146437,-0.3890653920848005,-0.8546427940614768,0.3438223600039602,close,2000,,8.0,4.0,,,,close_4_unique,100,3.1112481344367007,0.0001,log,0,0.9999999999999994,3.0327980220977233,1057,1069,1141,4_unique,7.896008528658974e-09,0.05,2000,1.2320783499344956e-11,1e-07,0.9999999999669126,1.0001999228848035e-12,1.0001999228848035e-12,4,1-2-3-4
2.179738346438716,80.0,0.169202182233986,0.0034739682370695927,2.1574020496298485,78.0,0.16696554349815954,0.003441830583439,11.015156745910645,0.6917717456817627,1.0777314901351929,mm_close_4_unique,,0.5486633233064737,1.4539091761520615,0.7666484331795704,1,20.5078770600497,-2.3601220489097443,2.0684840601332684,1.1477969957946985,1,8.880150638946711,2.830192833229686,1.8691737616618667,0.987761783570711,1,13.682146159556945,-1.6844860716122425,0.6449650433071697,0.4419331499135103,1,19.14658721174107,1.6272787170026999,6.333998203277588,0.7056637406349182,0.0035491018295288087,13.716330528259277,50.26047897338867,11817,geo_arccos,mixture,2.179738346438716,80.0,0.169202182233986,0.0034739682370695927,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.8518374633204318,-0.25614048149606494,-0.4569080758979603,0.880907508847703,-0.43661438054152457,-0.18267414583918326,0.8200620756593044,-0.4150591295951726,-0.39398491215153303,0.9988586730161344,0.02446216881085251,0.04102381790516945,close,2000,,8.0,4.0,,,,close_4_unique,100,2.79281712725929,0.0001,log,1,0.9999999999999999,3.6659837865795857,11057,11069,11141,4_unique,2.5320784501569292e-08,0.05,2000,9.408638473352993e-12,1e-07,1.0000000000216291,1.0001999228848035e-12,1.000310945187266e-12,4,1-2-3-4
2.1714631034257277,82.0,0.16837622720723053,0.0039772603656750855,2.2129675570587866,79.0,0.1724875235262982,0.004273539592816743,13.570329666137695,0.8263348340988159,1.2720093727111816,mm_close_4_unique,,0.28288897287585607,1.1953572184694332,0.7994276716741918,1,25.22335025050589,-2.039858654080692,1.9146783909389313,1.3317463954799194,1,18.14174680691041,-2.624296622018896,0.07108616893128403,0.9085126815842263,1,6.104481605192074,1.7800169072717178,2.8343410321322353,0.5098507965405642,1,10.947393378456287,-2.346790949447854,6.297667980194092,0.7405889630317688,0.003903188705444336,13.388469696044922,58.721351623535156,21817,geo_arccos,mixture,2.1714631034257277,82.0,0.16837622720723053,0.0039772603656750855,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.29216794168381016,0.6388694952442583,-0.7116766554388254,0.27707996334957663,0.8357252956016069,-0.47412015797665064,0.11488473623389947,0.7208771554897956,-0.6834746696633376,0.36755711774037064,0.5611520768519184,-0.7416266660801579,close,2000,,8.0,4.0,,,,close_4_unique,100,2.6797628456761773,0.0001,log,2,0.9999999999999986,4.327412132980778,21057,21069,21141,4_unique,9.983561987379243e-08,0.05,2000,1.1621346680118494e-11,1e-07,1.0000000000536258,1.0001999228848035e-12,1.000310945187266e-12,4,1-2-3-4
2.2498287509272736,81.0,0.17607473119840739,0.0022620044144390774,2.2368274784624145,78.0,0.1748162446095321,0.0023615169582604837,7.5646653175354,0.46237054467201233,0.6230877041816711,mm_close_4_unique,,0.5524739662084567,1.5946030108467881,0.8408700947885166,1,17.997963775575172,2.065093340591329,0.3942156837870918,0.6272813563285135,1,16.179164800778835,-2.258940283868731,0.716956253891688,1.2960711751495362,1,13.47705382088923,2.982685773036973,1.9417797619614554,0.9449771268664404,1,26.160546142952448,-2.3764683038508316,6.264448642730713,0.6807586550712585,0.003653977394104004,15.535903930664062,40.658538818359375,31817,geo_arccos,mixture,2.2498287509272736,81.0,0.17607473119840739,0.0022620044144390774,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.9131438238858948,-0.24691378093588046,0.3243484880202066,0.9301437739267361,-0.318632639572846,-0.18249876937165865,0.8629466427447225,-0.3335357248532577,-0.3795747779031483,0.7257150205557974,-0.6025638166272818,0.33204601462638017,close,2000,,8.0,4.0,,,,close_4_unique,100,2.1643891185620308,0.0001,log,3,0.9999999999999996,0.9286269351226615,31057,31069,31141,4_unique,3.457739303268457e-08,0.05,2000,1.0721304703406598e-11,1e-07,1.0000000000333,1.000310945187266e-12,1.000310945187266e-12,4,1-2-3-4
1.9643058344200133,79.0,0.14660455329891584,0.0034027830208533533,2.01153728344406,81.0,0.15176404327192566,0.0034501444385816706,10.464323043823242,0.6867319345474243,1.0404378175735474,mm_close_4_unique,,0.2893008150983155,0.8312617983022311,1.230811227351454,1,12.949617028524308,3.0442050541681116,1.390095835505295,0.4357554018285694,1,24.881794212941855,-2.9999785794336415,0.49052520903710173,0.3902891532424788,1,10.795131074995014,2.2291541191765356,2.612841742527792,0.6370559751947046,1,15.553879450263931,-1.8824293904476503,6.361466884613037,0.6765658855438232,0.0030494208335876466,10.360008239746094,39.35945129394531,41817,geo_arccos,mixture,1.9643058344200133,79.0,0.14660455329891584,0.0034027830208533533,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.683503863173828,-0.5180033639740108,-0.5142907581670718,0.3330094614797181,-0.8207496626540752,-0.46419251374425474,0.5775885722036046,-0.5791099170552546,-0.5753461090735364,0.5475984391173654,-0.7433537187713851,-0.3841369524830662,close,2000,,8.0,4.0,,,,close_4_unique,100,2.107714036808483,0.0001,log,4,0.9999999999999997,13.888118609852523,41057,41069,41141,4_unique,1.7049017880734103e-08,0.05,2000,1.5827676517511657e-11,1e-07,1.0000000000283646,1.000310945187266e-12,1.0001999228848035e-12,4,1-2-3-4
2.1964698314831246,80.0,0.17086262130342764,0.0038744845556700955,2.1375093129831093,78.0,0.1649540077979679,0.0033896073273560322,9.659074783325195,0.7269407510757446,1.0736547708511353,mm_close_4_unique,,0.39304908064174254,2.650779792462524,1.2386690413606405,1,7.720568616212972,-1.915764086795798,0.8687980556637099,0.6928444938160045,1,24.805566341494643,-1.6645979403849471,3.047707357256334,1.051256284131559,1,9.2261557967547,1.7222033891130408,1.6011849684593107,0.7240951747186753,1,7.2528416221037055,2.46606206736993,6.292088985443115,0.6832671165466309,0.0032307043075561525,13.197732925415039,33.72279739379883,51817,geo_arccos,mixture,2.1964698314831246,80.0,0.17086262130342764,0.0038744845556700955,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.04671816225147811,0.8343861760474991,-0.549196797636946,-0.3529580400201016,0.9244446785545223,-0.14430058307364646,-0.3313323163705918,0.7132900355099134,-0.6176052310082585,-0.6117016646168774,0.6489499100023116,-0.45242136091362106,close,2000,,8.0,4.0,,,,close_4_unique,100,3.1058203805225135,0.0001,log,5,1.0000000000000007,5.5086402372607,51057,51069,51141,4_unique,1.6555037728595116e-08,0.05,2000,8.89133287395455e-12,1e-07,1.0000000000258544,1.0001999228848035e-12,1.000310945187266e-12,4,1-2-3-4
2.1054652270261554,80.0,0.16167403659569923,0.0032247667624681433,2.038951259038369,81.0,0.15470342206423288,0.003257601388334122,9.464162826538086,0.6483259201049805,0.9582269191741943,mm_close_4_unique,,0.3178247684503728,1.122284402140786,0.7559428409090257,1,24.129847262975186,-2.17006424052916,1.3186820254484268,1.2632790008817447,1,25.653125626205252,2.211095686931479,0.8680993479264403,1.1352376256656456,1,9.15193215907236,-2.225864814246171,1.099920619365059,0.5031828278911367,1,14.7444456341685,-2.844209429262823,6.325807571411133,0.7159116268157959,0.0033439772129058836,14.208318710327148,39.318729400634766,61817,geo_arccos,mixture,2.1054652270261554,80.0,0.16167403659569923,0.0032247667624681433,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.1151867130999695,-0.9748521640556106,0.19077546844214047,-0.038769943323245265,-0.9180584088287483,0.3945448636993507,0.25230086743137936,-0.9337841964233962,0.25375450104635755,0.20557161678864114,-0.9784421573418871,-0.019780169490124008,close,2000,,8.0,4.0,,,,close_4_unique,100,2.6678536780532256,0.0001,log,6,1.0000000000000007,1.7467102723774799,61057,61069,61141,4_unique,1.1499596274462849e-08,0.05,2000,1.2719936757533967e-11,1e-07,0.9999999999931983,1.0001999228848035e-12,1.0001999228848035e-12,4,1-2-3-4
2.219297072574077,81.0,0.17310772014354545,0.0033680917003145803,2.178901400041478,81.0,0.16911878896737567,0.0030147953199073617,7.5881667137146,0.6400457620620728,0.8626264333724976,mm_close_4_unique,,0.5615947876611813,0.9663820302228348,0.7882610773118366,1,18.774355251471835,1.825994454221343,0.2509224524718115,1.287743196915375,1,24.61092504104281,-3.0850270245672653,2.823951312759881,0.9909213774959437,1,26.016673378185892,2.665042665877829,2.616205730214406,0.8922310698259032,1,7.616406333569024,2.33826651940849,6.188977241516113,0.6226657032966614,0.003417450666427612,15.668636322021484,32.16255569458008,71817,geo_arccos,mixture,2.219297072574077,81.0,0.17310772014354545,0.0033680917003145803,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.09526206823994343,-0.9542143437444481,-0.283549157193247,-0.4283966986437492,-0.8358330948072324,-0.34330643194397154,-0.44449792906315616,-0.7669830895444278,-0.4627726562897271,-0.05065839756990371,-0.9981795151313806,0.032731977113087694,close,2000,,8.0,4.0,,,,close_4_unique,100,2.0629945239010454,0.0001,log,7,0.9999999999999998,2.2309857780526015,71057,71069,71141,4_unique,7.03731450207596e-09,0.05,2000,8.746777824600316e-12,1e-07,1.0000000000007003,1.0001999228848035e-12,1.0001999228848035e-12,4,1-2-3-4
2.1122226607725607,78.0,0.16236984879827085,0.003864019229857336,2.061581673541502,83.0,0.15710027244663402,0.0037134242781974875,11.486678123474121,0.7579963803291321,1.1633269786834717,mm_close_4_unique,,0.3376808538862853,0.2100826411960048,1.0328925173476065,1,26.186393011554596,1.6636321665762768,3.030336333290431,1.0414579878872778,1,18.45105872742589,3.1800447347121636,0.656602773835945,1.0575448927912667,1,16.09498981916847,-2.496650602749202,2.571228394310105,1.3467946559950332,1,13.841633171130676,-3.1797149636209934,6.329678058624268,0.7205708026885986,0.003452931880950928,12.058462142944336,52.05354690551758,81817,geo_arccos,mixture,2.1122226607725607,78.0,0.16236984879827085,0.003864019229857336,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.4231653904270959,-0.9003766056499733,-0.10125719895847361,0.6627827177301939,-0.7352535296153891,0.1418496255345437,0.5245472815712838,-0.8274050294485248,-0.20062668475918724,0.7042510143468419,-0.6848950640618305,-0.1869472118358157,close,2000,,8.0,4.0,,,,close_4_unique,100,2.4166068137071752,0.0001,log,8,1.0000000000000013,1.4484765292912114,81057,81069,81141,4_unique,1.9888604132741253e-08,0.05,2000,9.271633374247079e-12,1e-07,1.000000000007807,1.000310945187266e-12,1.0001999228848035e-12,4,1-2-3-4
1.998193652513437,79.0,0.15031878752619507,0.0036158806895764213,2.0900849371040455,84.0,0.1600819676885562,0.003843208741283371,12.784065246582031,0.7465632557868958,1.1576831340789795,mm_close_4_unique,,0.32953198298548975,1.1757187164999334,0.9781847723699695,1,16.496152712259605,-3.0277173981899086,0.014261603495280939,0.4551158938178169,1,8.779381738117069,1.8335085965475146,1.0063860575795076,1.2027201383035346,1,16.341499570020815,-1.9572995316234014,0.2585686485552058,0.7056377296469973,1,10.022873340715211,-2.550855526715858,6.340151309967041,0.7167751789093018,0.0032042136192321777,11.538230895996094,37.447662353515625,91817,geo_arccos,mixture,1.998193652513437,79.0,0.15031878752619507,0.0036158806895764213,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.07334212796981296,-0.9887105683470595,-0.1306611813114145,0.4699339767147735,-0.8656748722334374,-0.17253716443323328,0.29847965120219916,-0.9527598138265555,0.0562017346120279,0.5064439778399134,-0.8620164851264218,-0.021025619562201704,close,2000,,8.0,4.0,,,,close_4_unique,100,2.933704393524073,0.0001,log,9,1.0000000000000002,8.098322466464086,91057,91069,91141,4_unique,1.623166409300044e-08,0.05,2000,5.959549694012356e-12,1e-07,0.9999999999302913,1.0001999228848035e-12,1.0001999228848035e-12,4,1-2-3-4
2.1080819119010568,77.0,0.16194374093521902,0.003786060567588794,2.1136236096060275,83.0,0.16251382572766318,0.003902174517137112,10.130232810974121,0.7708194255828857,1.0785950422286987,mm_close_4_unique,,0.43628177566361975,0.023013414239933493,1.0227098148580547,1,12.504712572985161,1.7140021148809022,1.2452064426207605,0.5343877690879728,1,12.133099269303578,-2.0740743245205833,2.9961966377939766,0.5892732564955454,1,6.55674520827885,-3.028548948169477,1.6306088700149726,0.8192323639243166,1,21.947131186870575,1.6883539594084993,6.304542541503906,0.6492899060249329,0.003280990123748779,11.294243812561035,54.91901397705078,101817,geo_arccos,mixture,2.1080819119010568,77.0,0.16194374093521902,0.003786060567588794,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.12992325395635373,-0.9369584074059254,-0.32439002893237157,-0.09961855299037772,-0.7185420335937845,-0.6883120584858382,0.4828684233881173,-0.6078396387723609,-0.6303721593073094,0.3835710737705461,-0.8333389388226974,-0.3980194020476527,close,2000,,8.0,4.0,,,,close_4_unique,100,2.6383751463265996,0.0001,log,10,0.9999999999999999,9.040324873101232,101057,101069,101141,4_unique,1.871225942793632e-08,0.05,2000,6.523749531035794e-12,1e-07,1.0000000000389402,1.0001999228848035e-12,1.0001999228848035e-12,4,1-2-3-4
