coupling_row_nonuniformity,coupling_row_peak_ratio_mean,ldd_effective_rank_source,ldd_spectral_entropy_source,ldd_variance_source,metric,rotation_error_deg
0.7887529639657268,0.39998250311956446,-0.12082943044185113,-0.041299185208734226,1.0,ldd_variance_source,-0.18763446020096952
0.385890624092702,0.7537099440958923,1.0,0.990433919125837,-0.12082943044185113,ldd_effective_rank_source,-0.5285492521968349
0.4591254154187456,0.8005186319127713,0.9904339191258371,1.0,-0.041299185208734226,ldd_spectral_entropy_source,-0.5907877582753055
0.9999999999999998,0.8527362169787335,0.38589062409270203,0.4591254154187456,0.7887529639657268,coupling_row_nonuniformity,-0.47372950488588433
0.8527362169787335,1.0,0.7537099440958923,0.8005186319127713,0.39998250311956446,coupling_row_peak_ratio_mean,-0.6342025434631838
-0.47372950488588433,-0.6342025434631837,-0.5285492521968348,-0.5907877582753055,-0.1876344602009695,rotation_error_deg,1.0
